word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
antifungal,1,0,0,0,0,0,0,0,0,1
antimony,0,0,0,0,0,0,0,0,0,0
antipathy,0,1,1,0,1,0,0,0,0,0
antiquarian,0,0,0,0,0,0,0,0,0,0
antiquated,0,1,0,0,0,0,0,0,0,0
antique,1,0,0,0,0,0,0,0,0,0
antiquity,0,0,0,0,0,0,0,0,0,0
antiseptic,1,0,0,0,0,0,0,0,0,1
antisocial,0,1,1,0,1,1,0,1,0,0
antithesis,0,1,1,0,0,0,0,0,0,0
antithetical,0,0,0,0,0,0,0,0,0,0
antiviral,0,0,0,0,0,0,0,0,0,0
antler,0,0,0,0,0,0,0,0,0,0
anvil,0,0,0,0,0,0,0,0,0,0
anxiety,0,1,1,1,0,1,0,1,0,0
anxious,0,1,0,1,0,1,0,0,0,0
aorta,0,0,0,0,0,0,0,0,0,0
apace,0,0,0,0,0,0,0,0,0,0
apache,0,1,0,0,0,1,0,0,0,0
apartment,0,0,0,0,0,0,0,0,0,0
apathetic,0,1,0,0,0,0,0,1,0,0
apathy,0,1,0,0,0,0,0,1,0,0
ape,0,0,0,0,0,0,0,0,0,0
aperture,0,0,0,0,0,0,0,0,0,0
apex,0,0,0,0,0,0,0,0,0,0
aphid,0,1,0,0,1,0,0,0,0,0
apiece,0,0,0,0,0,0,0,0,0,0
aplomb,1,0,0,0,0,0,0,0,0,0
apocalyptic,0,0,0,0,0,0,0,0,0,0
apologetic,1,0,0,0,0,0,0,0,0,1
apologist,0,0,0,0,0,0,0,0,0,0
apologize,1,0,0,0,0,0,0,1,0,1
apology,1,0,0,0,0,0,0,0,0,0
apostasy,0,0,0,0,0,0,0,0,0,0
apostate,0,0,0,0,0,0,0,0,0,0
apostle,1,0,0,0,0,0,0,0,0,1
apostolic,0,0,0,0,0,0,0,0,0,1
apostrophe,0,0,0,0,0,0,0,0,0,0
appalling,0,1,0,0,1,1,0,0,0,0
apparatus,0,0,0,0,0,0,0,0,0,0
apparel,0,0,0,0,0,0,0,0,0,0
apparently,0,0,0,0,0,0,0,0,0,0
apparition,0,0,0,0,0,1,0,0,1,0
appeal,0,0,0,1,0,0,0,0,0,0
appearance,0,0,0,0,0,0,0,0,0,0
appease,0,0,0,0,0,0,0,0,0,0
appellant,0,0,0,0,0,0,0,0,0,0
append,0,0,0,0,0,0,0,0,0,0
appendage,0,0,0,0,0,0,0,0,0,0
appendicitis,0,1,0,0,0,1,0,1,0,0
appendix,0,0,0,0,0,0,0,0,0,0
appetite,0,0,0,0,0,0,0,0,0,0
appetizer,0,0,0,0,0,0,0,0,0,0
applause,1,0,0,0,0,0,1,0,1,1
apple,0,0,0,0,0,0,0,0,0,0
appliance,0,0,0,0,0,0,0,0,0,0
appliances,0,0,0,0,0,0,0,0,0,0
applicability,0,0,0,0,0,0,0,0,0,0
applicable,0,0,0,0,0,0,0,0,0,0
applicant,0,0,0,1,0,0,0,0,0,0
application,0,0,0,0,0,0,0,0,0,0
apply,0,0,0,0,0,0,0,0,0,0
appoint,0,0,0,0,0,0,0,0,0,0
appointment,0,0,0,0,0,0,0,0,0,0
appointments,0,0,0,0,0,0,0,0,0,0
apportion,0,0,0,0,0,0,0,0,0,0
apportionment,0,0,0,0,0,0,0,0,0,0
appraise,0,0,0,0,0,0,0,0,0,0
appreciable,0,0,0,0,0,0,0,0,0,0
appreciation,1,0,0,0,0,0,1,0,0,1
apprehend,0,0,0,0,0,1,0,0,0,0
apprehension,0,1,0,0,0,1,0,0,0,0
apprehensive,0,1,0,1,0,1,0,0,0,0
apprentice,0,0,0,0,0,0,0,0,0,1
apprenticeship,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,0,0,0,0
approaching,0,0,0,1,0,0,0,0,0,0
approbation,1,0,0,0,0,0,0,0,0,1
appropriation,0,1,0,0,0,0,0,0,0,0
approval,1,0,0,0,0,0,0,0,0,0
approve,1,0,0,0,0,0,1,0,0,1
approving,1,0,0,0,0,0,0,0,0,0
approximate,0,0,0,0,0,0,0,0,0,0
approximately,0,0,0,0,0,0,0,0,0,0
approximating,0,0,0,0,0,0,0,0,0,0
approximation,0,0,0,0,0,0,0,0,0,0
appurtenances,0,0,0,0,0,0,0,0,0,0
apron,0,0,0,0,0,0,0,0,0,0
apt,1,0,0,0,0,0,0,0,0,0
aptitude,1,0,0,0,0,0,0,0,0,0
aqua,0,0,0,0,0,0,0,0,0,0
aquamarine,0,0,0,0,0,0,0,0,0,0
aquarium,0,0,0,0,0,0,0,0,0,0
aquatic,0,0,0,0,0,0,0,0,0,0
aqueduct,0,0,0,0,0,0,0,0,0,0
aqueous,0,0,0,0,0,0,0,0,0,0
arable,0,0,0,0,0,0,0,0,0,0
arbiter,0,0,0,0,0,0,0,0,0,1
arbitrate,0,0,0,0,0,0,0,0,0,0
arbitration,0,0,0,1,0,0,0,0,0,0
arbitrator,0,0,0,0,0,0,0,0,0,1
arbor,0,0,0,0,0,0,0,0,0,0
arc,0,0,0,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0,0,0
arch,0,0,0,0,0,0,0,0,0,0
archaeological,0,0,0,0,0,0,0,0,0,0
archaeologist,0,0,0,0,0,0,0,0,0,0
archaeology,1,0,0,1,0,0,0,0,0,0
archaic,0,1,0,0,0,0,0,0,0,0
archbishop,0,0,0,0,0,0,0,0,0,0
arched,0,0,0,0,0,0,0,0,0,0
archer,0,0,0,0,0,0,0,0,0,0
archery,0,0,0,0,0,0,0,0,0,0
archetype,0,0,0,0,0,0,0,0,0,0
archipelago,0,0,0,0,0,0,0,0,0,0
architect,0,0,0,0,0,0,0,0,0,0
architecture,0,0,0,0,0,0,0,0,0,1
archive,0,0,0,0,0,0,0,0,0,0
arctic,0,0,0,0,0,0,0,0,0,0
ardent,1,0,0,1,0,0,1,0,0,0
ardor,1,0,0,0,0,0,0,0,0,0
arduous,0,1,0,0,0,0,0,0,0,0
area,0,0,0,0,0,0,0,0,0,0
arena,0,0,0,0,0,0,0,0,0,0
areola,0,0,0,0,0,0,0,0,0,0
argent,0,0,0,0,0,0,0,0,0,0
argue,0,1,1,0,0,0,0,0,0,0
argument,0,1,1,0,0,0,0,0,0,0
argumentation,0,0,1,0,0,0,0,0,0,0
argumentative,0,1,0,0,0,0,0,0,0,0
arguments,0,0,1,0,0,0,0,0,0,0
arid,0,1,0,0,0,0,0,1,0,0
aristocracy,1,0,0,0,0,0,0,0,0,0
aristocrat,0,0,0,0,0,0,0,0,0,0
aristocratic,1,0,0,0,0,0,0,0,0,0
arithmetic,0,0,0,0,0,0,0,0,0,0
ark,0,0,0,0,0,0,0,0,0,0
arm,0,0,0,0,0,0,0,0,0,0
armada,0,0,0,0,0,0,0,0,0,0
armament,0,0,1,0,0,1,0,0,0,0
armaments,0,1,0,0,0,1,0,0,0,0
armature,0,0,0,0,0,0,0,0,0,0
armed,1,1,1,0,0,1,0,0,0,0
armor,1,0,0,0,0,1,0,0,0,1
armored,0,0,0,0,0,1,0,0,0,0
armory,0,0,0,0,0,0,0,0,0,1
arms,0,0,0,0,0,0,0,0,0,0
army,0,0,0,0,0,0,0,0,0,0
aroma,1,0,0,0,0,0,0,0,0,0
arousal,0,0,0,0,0,0,0,0,0,0
arouse,1,0,0,1,0,0,0,0,0,0
arraignment,0,1,1,0,0,1,0,1,0,0
arrange,0,0,0,0,0,0,0,0,0,0
arranged,0,0,0,0,0,0,0,0,0,0
arrangement,0,0,0,0,0,0,0,0,0,0
array,1,0,0,0,0,0,0,0,0,0
arrears,0,1,0,0,0,0,0,0,0,0
arrest,0,1,0,0,0,0,0,0,0,0
arrival,0,0,0,1,0,0,0,0,0,0
arrive,0,0,0,1,0,0,0,0,0,0
arrogance,0,1,0,0,0,0,0,0,0,0
arrogant,0,1,1,0,1,0,0,0,0,0
arrow,0,0,0,0,0,0,0,0,0,0
arsenal,0,0,0,0,0,0,0,0,0,0
arsenic,0,1,0,0,1,1,0,1,0,0
arson,0,1,1,0,0,1,0,0,0,0
art,1,0,0,1,0,0,1,1,1,0
artery,0,0,0,0,0,0,0,0,0,0
artful,0,0,0,0,0,0,0,0,0,0
arthropod,0,0,0,0,0,0,0,0,0,0
artichoke,0,0,0,0,0,0,0,0,0,0
article,0,0,0,0,0,0,0,0,0,0
articles,0,0,0,0,0,0,0,0,0,0
articulate,1,0,0,0,0,0,0,0,0,0
articulation,1,0,0,0,0,0,0,0,0,0
artifice,0,0,0,0,0,0,0,0,0,0
artillery,0,1,0,0,0,1,0,0,0,0
artisan,1,0,0,0,0,0,0,0,0,0
artist,0,0,0,0,0,0,0,0,0,0
artiste,1,0,0,0,0,0,0,0,0,0
artistic,1,0,0,0,0,0,0,0,0,0
artists,0,0,0,0,0,0,0,0,0,0
ascend,0,0,0,0,0,0,0,0,0,0
ascendancy,1,0,0,0,0,0,0,0,0,0
ascension,0,0,0,0,0,0,0,0,0,0
ascent,1,0,0,0,0,0,0,0,0,0
ascertain,0,0,0,0,0,0,0,0,0,0
ascertained,0,0,0,0,0,0,0,0,0,0
ascetic,0,0,0,0,0,0,0,0,0,0
ash,0,1,0,0,0,0,0,0,0,0
ashamed,0,1,0,0,1,0,0,1,0,0
ashes,0,1,0,0,0,0,0,1,0,0
asleep,0,0,0,0,0,0,0,0,0,0
asp,0,0,0,0,0,1,0,0,0,0
aspartame,0,0,0,0,0,0,0,0,0,0
aspect,0,0,0,0,0,0,0,0,0,0
aspects,0,0,0,0,0,0,0,0,0,0
asphalt,0,0,0,0,0,0,0,0,0,0
aspiration,1,0,0,1,0,0,1,0,1,1
aspire,1,0,0,1,0,0,1,0,0,0
aspiring,1,0,0,1,0,0,1,0,0,1
ass,0,1,0,0,0,0,0,0,0,0
assail,0,1,1,0,0,1,0,0,1,0
assailant,0,1,1,0,0,1,0,1,0,0
assassin,0,1,1,0,0,1,0,1,0,0
assassinate,0,1,1,0,0,1,0,0,0,0
assassination,0,1,1,0,0,1,0,1,0,0
assault,0,1,1,0,0,1,0,0,0,0
assay,0,0,0,0,0,0,0,0,0,0
assemblage,0,0,0,0,0,0,0,0,0,0
assemble,0,0,0,0,0,0,0,0,0,0
assembled,0,0,0,0,0,0,0,0,0,0
assembly,1,0,0,0,0,0,0,0,0,1
assent,1,0,0,0,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,0
asserting,1,0,0,0,0,0,0,0,0,1
assertion,0,0,0,0,0,0,0,0,0,0
assess,0,0,0,0,0,0,0,0,0,0
assessment,0,0,0,0,0,0,0,0,1,1
assessor,0,0,0,0,0,0,0,0,0,1
assets,1,0,0,0,0,0,0,0,0,0
asshole,0,1,1,0,1,0,0,0,0,0
assign,0,0,0,0,0,0,0,0,0,0
assignee,0,0,0,0,0,0,0,0,0,1
assignment,0,0,0,0,0,0,0,0,0,0
assimilate,0,0,0,0,0,0,0,0,0,0
assimilation,0,0,0,0,0,0,0,0,0,0
assist,1,0,0,0,0,0,0,0,0,1
assistance,1,0,0,0,0,0,0,0,0,0
assistant,0,0,0,0,0,0,0,0,0,0
associate,1,0,0,0,0,0,0,0,0,1
association,0,0,0,0,0,0,0,0,0,1
assorted,0,0,0,0,0,0,0,0,0,0
assortment,0,0,0,0,0,0,0,0,0,0
assuage,1,0,0,0,0,0,0,0,0,0
assumed,0,0,0,0,0,0,0,0,0,0
assuming,0,0,0,0,0,0,0,0,0,0
assumption,0,0,0,0,0,0,0,0,0,0
assurance,1,0,0,0,0,0,0,0,0,1
assure,0,0,0,0,0,0,0,0,0,1
assured,1,0,0,0,0,0,0,0,0,1
assuredly,0,0,0,0,0,0,0,0,0,1
asterisk,0,0,0,0,0,0,0,0,0,0
asteroids,0,0,0,0,0,0,0,0,0,0
astigmatism,0,0,0,0,0,0,0,0,0,0
astonishingly,1,0,0,0,0,0,0,0,1,0
astonishment,1,0,0,0,0,0,1,0,1,0
astral,0,0,0,0,0,0,0,0,0,0
astray,0,1,0,0,0,1,0,0,0,0
astringent,0,1,0,0,0,0,0,0,0,0
astrologer,1,0,0,1,0,0,0,0,0,0
astrology,0,0,0,0,0,0,0,0,0,0
astronaut,1,0,0,0,0,0,0,0,0,0
astronomer,1,0,0,1,0,0,0,0,0,0
astronomy,0,0,0,0,0,0,0,0,0,0
astute,1,0,0,0,0,0,0,0,0,0
asunder,0,0,0,0,0,0,0,0,0,0
asylum,0,1,0,0,0,1,0,0,0,0
asymmetric,0,0,0,0,0,0,0,0,0,0
asymmetry,0,0,0,0,1,0,0,0,0,0
asymptotic,0,0,0,0,0,0,0,0,0,0
atelier,0,0,0,0,0,0,0,0,0,0
atheism,0,1,0,0,0,0,0,0,0,0
atheist,0,0,0,0,0,0,0,0,0,0
atheistic,0,0,0,0,0,0,0,0,0,0
atherosclerosis,0,1,0,0,0,1,0,1,0,0
athlete,1,0,0,0,0,0,0,0,0,0
athletic,1,0,0,0,0,0,0,0,0,0
athleticism,0,0,0,0,0,0,0,0,0,0
athletics,0,0,0,0,0,0,0,0,0,0
atlas,0,0,0,0,0,0,0,0,0,0
atmosphere,0,0,0,0,0,0,0,0,0,0
atmospheric,0,0,0,0,0,0,0,0,0,0
atoll,0,0,0,0,0,0,0,0,0,0
atom,1,0,0,0,0,0,0,0,0,0
atomic,0,0,0,0,0,0,0,0,0,0
atone,1,0,0,1,0,0,1,0,0,1
atonement,1,0,0,0,0,0,0,0,0,0
atrium,0,0,0,0,0,0,0,0,0,0
atrocious,0,1,1,0,1,0,0,0,0,0
atrocity,0,1,1,0,1,1,0,1,0,0
atrophy,0,1,0,0,1,1,0,1,0,0
attach,0,0,0,0,0,0,0,0,0,0
attachment,1,0,0,0,0,0,0,0,0,0
attack,0,1,1,0,0,1,0,0,0,0
attacking,0,1,1,0,1,1,0,1,1,0
attain,0,0,0,0,0,0,0,0,0,0
attainable,1,0,0,1,0,0,0,0,0,0
attainment,1,0,0,0,0,0,0,0,0,0
attempt,0,0,0,1,0,0,0,0,0,0
attendance,0,0,0,1,0,0,0,0,0,0
attendant,1,0,0,0,0,0,0,0,0,1
attention,1,0,0,0,0,0,0,0,0,0
attentive,1,0,0,0,0,0,0,0,0,1
attenuate,0,0,0,0,0,0,0,0,0,0
attenuated,0,1,0,0,0,0,0,0,0,0
attenuation,0,1,0,0,0,0,0,1,0,0
attest,1,0,0,0,0,0,0,0,0,1
attestation,0,0,0,0,0,0,0,0,0,1
attic,0,0,0,0,0,0,0,0,0,0
attire,0,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,0,0,0,0,0
attorney,1,0,1,0,0,1,0,0,0,1
attraction,1,0,0,0,0,0,0,0,0,0
attractiveness,1,0,0,0,0,0,0,0,0,0
attributable,0,0,0,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,0,0
attribution,0,0,0,0,0,0,0,0,0,0
attrition,0,0,0,0,0,0,0,0,0,0
auburn,0,0,0,0,0,0,0,0,0,0
auction,0,0,0,1,0,0,0,0,0,0
auctioneer,0,0,0,0,0,0,0,0,0,0
audacious,0,0,0,0,0,0,0,0,0,0
audacity,0,1,0,0,0,0,0,0,0,0
audible,0,0,0,0,0,0,0,0,0,0
audience,0,0,0,1,0,0,0,0,0,0
audit,0,0,0,0,0,0,0,0,0,0
audition,0,0,0,0,0,0,0,0,0,0
auditor,0,0,0,0,0,1,0,0,0,1
auditorium,0,0,0,0,0,0,0,0,0,0
auditory,0,0,0,0,0,0,0,0,0,0
aught,0,0,0,0,0,0,0,0,0,0
augment,1,0,0,0,0,0,0,0,0,0
augmentation,0,0,0,0,0,0,0,0,0,0
august,1,0,0,0,0,0,0,0,0,0
aunt,1,0,0,0,0,0,0,0,0,1
aura,1,0,0,0,0,0,0,0,0,0
aurora,0,0,0,0,0,0,0,0,0,0
auspices,0,0,0,0,0,0,0,0,0,0
auspicious,1,0,0,1,0,0,1,0,0,0
austere,0,1,0,0,0,1,0,1,0,0
austerity,0,1,0,0,0,0,0,0,0,0
authentic,1,0,0,0,0,0,1,0,0,1
authenticate,0,0,0,0,0,0,0,0,0,1
authentication,0,0,0,0,0,0,0,0,0,1
authenticity,1,0,0,0,0,0,0,0,0,1
author,1,0,0,0,0,0,0,0,0,1
authoritative,1,0,0,0,0,0,0,0,0,1
authority,1,0,0,0,0,0,0,0,0,1
authorization,1,0,0,0,0,0,0,0,0,1
authorize,0,0,0,0,0,0,0,0,0,1
authorized,1,0,0,0,0,0,0,0,0,0
authorship,0,0,0,0,0,0,0,0,0,0
auto,0,0,0,0,0,0,0,0,0,0
autobiography,0,0,0,0,0,0,0,0,0,0
autocratic,0,1,0,0,0,0,0,0,0,0
autograph,0,0,0,0,0,0,0,0,0,0
automatic,0,0,0,0,0,0,0,0,0,1
automobile,0,0,0,0,0,0,0,0,0,0
autonomy,0,0,0,0,0,0,0,0,0,0
autopsy,0,1,0,0,1,1,0,1,0,0
autumn,0,0,0,0,0,0,0,0,0,0
auxiliary,0,0,0,0,0,0,0,0,0,0
avail,0,0,0,0,0,0,0,0,0,0
avalanche,0,1,0,0,0,1,0,1,1,0
avarice,0,1,1,0,1,0,0,0,0,0
avatar,1,0,0,0,0,0,0,0,0,0
avenger,0,1,1,0,0,0,0,0,0,0
avenue,0,0,0,0,0,0,0,0,0,0
aver,0,0,0,0,0,0,0,0,0,0
average,0,0,0,0,0,0,0,0,0,0
averse,0,1,1,0,1,1,0,0,0,0
aversion,0,1,1,0,1,1,0,0,0,0
avert,0,0,0,0,0,0,0,0,0,0
aviary,0,0,0,0,0,0,0,0,0,0
aviation,0,0,0,0,0,0,0,0,0,0
aviator,0,0,0,0,0,0,0,0,0,0
avid,0,0,0,0,0,0,0,0,0,0
avocado,0,0,0,0,0,0,0,0,0,0
avoid,0,1,0,0,0,1,0,0,0,0
avoidance,0,1,0,0,0,1,0,0,0,0
avoiding,0,0,0,0,0,1,0,0,0,0
await,0,0,0,1,0,0,0,0,0,0
awake,0,0,0,0,0,0,0,0,0,0
awaken,0,0,0,0,0,0,0,0,0,0
award,1,0,0,1,0,0,1,0,1,1
awe,0,0,0,0,0,0,0,0,0,0
awful,0,1,1,0,1,1,0,1,0,0
awkwardness,0,1,0,0,1,0,0,0,0,0
awning,0,0,0,0,0,0,0,0,0,0
awry,0,1,0,0,0,0,0,0,0,0
axial,0,0,0,0,0,0,0,0,0,0
axiom,0,0,0,0,0,0,0,0,0,1
axiomatic,0,0,0,0,0,0,0,0,0,1
axis,0,0,0,0,0,0,0,0,0,0
axle,0,0,0,0,0,0,0,0,0,0
ay,1,0,0,0,0,0,0,0,0,0
aye,1,0,0,0,0,0,0,0,0,0
azimuth,0,0,0,0,0,0,0,0,0,0
azure,0,0,0,0,0,0,0,0,0,0
babble,0,1,0,0,0,0,0,0,0,0
babbling,0,1,0,0,0,0,0,0,0,0
baboon,0,1,0,0,1,0,0,0,0,0
baby,1,0,0,0,0,0,1,0,0,0
babysitter,0,0,0,0,0,0,0,0,0,1
baccalaureate,1,0,0,0,0,0,0,0,0,0
baccarat,0,0,0,0,0,0,0,0,0,0
bachelor,0,0,0,0,0,0,0,0,0,0
back,0,0,0,0,0,0,0,0,0,0
backbone,1,0,1,0,0,0,0,0,0,1
backer,0,0,0,0,0,0,0,0,0,1
backfire,0,0,0,0,0,0,0,0,0,0
backgammon,0,0,0,0,0,0,0,0,0,0
background,0,0,0,0,0,0,0,0,0,0
backhoe,0,0,0,0,0,0,0,0,0,0
backpacker,0,0,0,0,0,0,0,0,0,0
backtrack,0,0,0,0,0,0,0,0,0,0
backward,0,1,0,0,0,0,0,0,0,0
backwards,0,1,0,0,1,0,0,0,0,0
backwater,0,1,0,0,0,0,0,1,0,0
bacteria,0,1,0,0,1,1,0,1,0,0
bacterium,0,1,0,0,1,1,0,0,0,0
bad,0,1,1,0,1,1,0,1,0,0
badge,0,0,0,0,0,0,0,0,0,1
badger,0,1,1,0,0,0,0,0,0,0
badly,0,1,0,0,0,0,0,1,0,0
badness,0,1,1,0,1,1,0,0,0,0
baffle,0,0,0,0,0,0,0,0,0,0
bag,0,0,0,0,0,0,0,0,0,0
baggage,0,0,0,0,0,0,0,0,0,0
baggy,0,0,0,0,0,0,0,0,0,0
bagpipes,0,0,0,0,0,0,0,0,0,0
bail,0,0,0,0,0,0,0,0,0,0
bailiff,0,1,0,0,0,1,0,0,0,1
bait,0,1,0,0,0,1,0,0,0,1
bake,0,0,0,0,0,0,0,0,0,0
bakery,0,0,0,0,0,0,0,0,0,0
baking,0,0,0,0,0,0,0,0,0,0
bal,0,0,0,0,0,0,0,0,0,0
balance,1,0,0,0,0,0,0,0,0,0
balanced,1,0,0,0,0,0,0,0,0,0
balcony,0,0,0,0,0,0,0,0,0,0
bald,0,0,0,0,0,0,0,0,0,0
bale,0,1,0,0,0,1,0,0,0,0
balk,0,1,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,0,0,0,0,0
ballad,1,0,0,0,0,0,0,0,0,0
ballast,0,0,0,0,0,0,0,0,0,0
ballet,1,0,0,0,0,0,0,0,0,0
balloon,0,0,0,0,0,0,0,0,0,0
ballot,1,0,0,1,0,0,0,0,0,1
ballroom,0,0,0,0,0,0,0,0,0,0
balm,1,1,0,1,0,0,1,0,0,0
balmy,0,0,0,0,0,0,0,0,0,0
balsam,1,0,0,0,0,0,0,0,0,0
balsamic,0,0,0,0,0,0,0,0,0,0
ban,0,1,0,0,0,0,0,0,0,0
banana,0,0,0,0,0,0,0,0,0,0
band,0,0,0,0,0,0,0,0,0,0
bandage,0,0,0,0,0,0,0,0,0,0
bandit,0,1,0,0,0,0,0,0,0,0
bandwagon,0,0,0,0,0,0,0,0,0,0
bane,0,1,1,0,1,1,0,0,0,0
bang,0,1,1,0,1,1,0,1,1,0
banger,0,1,1,1,0,1,0,0,1,0
banish,0,1,1,0,1,1,0,1,0,0
banished,0,1,1,0,0,1,0,1,0,0
banishment,0,1,1,0,1,0,0,1,0,0
banjo,0,0,0,0,0,0,0,0,0,0
bank,0,0,0,0,0,0,0,0,0,1
banker,0,0,0,0,0,0,0,0,0,1
bankrupt,0,1,0,0,0,1,0,1,0,0
bankruptcy,0,1,1,0,1,1,0,1,0,0
banner,0,0,0,0,0,0,0,0,0,0
banquet,1,0,0,1,0,0,1,0,0,0
banshee,0,1,1,0,1,1,0,1,0,0
banter,0,0,0,0,0,0,0,0,0,0
baptism,1,0,0,0,0,0,0,0,0,0
baptismal,1,0,0,0,0,0,1,0,0,0
bar,0,0,0,0,0,0,0,0,0,0
barb,0,1,1,0,0,0,0,0,0,0
barbarian,0,1,0,0,0,1,0,0,0,0
barbaric,0,1,1,0,1,1,0,0,0,0
barbarism,0,1,0,0,0,0,0,0,0,0
barbecue,0,0,0,0,0,0,0,0,0,0
barbed,0,0,0,0,0,0,0,0,0,0
bard,1,0,0,0,0,0,0,0,0,0
bareback,0,0,0,0,0,0,0,0,0,0
barefoot,0,0,0,0,0,0,0,0,0,0
barely,0,0,0,0,0,0,0,0,0,0
barf,0,0,0,0,1,0,0,0,0,0
bargain,1,0,0,0,0,0,0,0,0,1
barge,0,0,0,0,0,0,0,0,0,0
baritone,0,0,0,0,0,0,0,0,0,0
bark,0,1,1,0,0,0,0,0,0,0
barn,0,0,0,0,0,0,0,0,0,0
barney,0,0,0,0,0,0,0,0,0,0
barometer,0,0,0,0,0,0,0,0,0,0
baron,0,0,0,0,0,0,0,0,0,0
baroque,0,0,0,0,0,0,0,0,0,0
barrack,0,0,0,0,0,0,0,0,0,0
barred,0,1,0,0,0,0,0,0,0,0
barrel,0,0,0,0,0,0,0,0,0,0
barren,0,1,0,0,0,0,0,1,0,0
barricade,0,1,0,0,0,1,0,0,0,0
barrier,0,1,1,0,0,0,0,0,0,0
barring,0,0,0,0,0,0,0,0,0,0
barrister,0,0,0,0,0,0,0,0,0,0
barrow,0,0,0,0,1,0,0,0,0,0
bartender,0,0,0,0,0,0,0,0,0,1
barter,0,0,0,0,0,0,0,0,0,1
base,0,0,0,0,0,0,0,0,0,1
baseball,0,0,0,0,0,0,0,0,0,0
baseboard,0,0,0,0,0,0,0,0,0,0
baseless,0,1,0,0,0,0,0,0,0,0
basement,0,0,0,0,0,0,0,0,0,0
basilica,0,0,0,0,0,0,0,0,0,0
basin,0,0,0,0,0,0,0,0,0,0
basis,0,0,0,0,0,0,0,0,0,0
bask,0,0,0,0,0,0,0,0,0,0
basket,0,0,0,0,0,0,0,0,0,0
basketball,1,0,0,1,0,0,1,0,0,0
bass,0,0,0,0,0,0,0,0,0,0
basso,0,0,0,0,0,0,0,0,0,0
bassoon,0,0,0,0,0,0,0,0,0,0
bastard,0,1,0,0,1,0,0,1,0,0
bastion,1,0,1,0,0,0,0,0,0,0
bat,0,0,0,0,0,0,0,0,0,0
batch,0,0,0,0,0,0,0,0,0,0
batching,0,0,0,0,0,0,0,0,0,0
bate,0,0,0,0,0,0,0,0,0,0
bath,1,0,0,0,0,0,0,0,0,0
bathe,0,0,0,0,0,0,0,0,0,0
bathroom,0,0,0,0,0,0,0,0,0,0
bathymetry,0,0,0,0,0,0,0,0,0,0
baton,0,0,0,0,0,0,0,0,0,0
battalion,0,0,1,0,0,0,0,0,0,0
batter,0,1,1,0,0,1,0,0,0,0
battered,0,1,0,0,0,1,0,1,0,0
battery,0,1,1,0,0,0,0,0,0,0
battle,0,1,1,0,0,0,0,0,0,0
battled,0,1,1,0,0,1,0,1,0,0
battlefield,0,1,0,0,0,1,0,0,0,0
bawdy,0,1,0,0,0,0,0,0,0,0
bay,0,0,0,0,0,0,0,0,0,0
bayonet,0,1,1,0,0,1,0,0,0,0
bayou,0,0,0,0,0,0,0,0,0,0
bazaar,0,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,1,0,0,0
beacon,0,0,0,0,0,0,0,0,0,0
bead,0,0,0,0,0,0,0,0,0,0
beading,0,0,0,0,0,0,0,0,0,0
beads,0,0,0,0,0,0,0,0,0,0
beagle,0,0,0,0,0,0,0,0,0,0
beak,0,0,0,0,0,0,0,0,0,0
beaker,0,0,0,0,0,0,0,0,0,0
beam,1,0,0,0,0,0,1,0,0,0
beaming,1,0,0,1,0,0,1,0,0,0
bear,0,0,1,0,0,1,0,0,0,0
beard,0,0,0,0,0,0,0,0,0,0
bearded,0,0,0,0,0,0,0,0,0,0
bearer,0,1,0,0,0,0,0,0,0,0
bearing,0,0,0,0,0,0,0,0,0,0
bearings,0,0,0,0,0,0,0,0,0,0
bearish,0,0,1,0,0,1,0,0,0,0
beast,0,1,1,0,0,1,0,0,0,0
beastly,0,1,0,0,1,1,0,0,0,0
beat,0,0,0,0,0,0,0,0,0,0
beating,0,1,1,0,0,1,0,1,0,0
beau,0,0,0,0,0,0,0,0,0,0
beautification,1,0,0,0,0,0,1,0,0,1
beautiful,1,0,0,0,0,0,1,0,0,0
beautify,1,0,0,0,0,0,1,0,0,0
beauty,1,0,0,0,0,0,1,0,0,0
beck,0,0,0,0,0,0,0,0,0,0
beckon,0,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,0,0,0,0
bedding,0,0,0,0,0,0,0,0,0,0
bedrock,1,0,0,0,0,0,0,0,0,1
bedroom,0,0,0,0,0,0,0,0,0,0
bedtime,0,0,0,0,0,0,0,0,0,0
bee,0,0,1,0,0,1,0,0,0,0
beef,0,0,0,0,0,0,0,0,0,0
beehive,0,0,0,0,0,0,0,0,0,0
beer,1,0,0,0,0,0,1,0,0,0
beeswax,0,0,0,0,0,0,0,0,0,0
beetle,0,0,0,0,0,0,0,0,0,0
befall,0,1,0,0,0,0,0,0,0,0
befitting,1,0,0,0,0,0,0,0,0,0
befriend,1,0,0,0,0,0,1,0,0,1
beg,0,1,0,0,0,0,0,1,0,0
beggar,0,1,0,0,0,0,0,1,0,0
